"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2013","Euro area (19 countries)","Inland consumption - calculated","Biogases","Terajoule","458 193.943",""
"2013","Euro area (19 countries)","Inland consumption - calculated","Renewable municipal waste","Terajoule","295 803.243",""
"2013","Belgium","Inland consumption - calculated","Geothermal","Terajoule","68.000",""
"2013","Belgium","Inland consumption - calculated","Solar thermal","Terajoule","783.000",""
"2013","Belgium","Inland consumption - calculated","Primary solid biofuels","Terajoule","83 797.000",""
"2013","Belgium","Inland consumption - calculated","Biogases","Terajoule","7 913.000",""
"2013","Belgium","Inland consumption - calculated","Renewable municipal waste","Terajoule","13 816.000",""
"2013","Bulgaria","Inland consumption - calculated","Geothermal","Terajoule","1 400.000",""
"2013","Bulgaria","Inland consumption - calculated","Solar thermal","Terajoule","798.000",""
"2013","Bulgaria","Inland consumption - calculated","Primary solid biofuels","Terajoule","43 074.000",""
"2013","Bulgaria","Inland consumption - calculated","Biogases","Terajoule","93.000",""
"2013","Bulgaria","Inland consumption - calculated","Renewable municipal waste","Terajoule","644.000",""
"2013","Czechia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Czechia","Inland consumption - calculated","Solar thermal","Terajoule","630.000",""
"2013","Czechia","Inland consumption - calculated","Primary solid biofuels","Terajoule","110 949.000",""
"2013","Czechia","Inland consumption - calculated","Biogases","Terajoule","23 910.000",""
"2013","Czechia","Inland consumption - calculated","Renewable municipal waste","Terajoule","3 472.000",""
"2013","Denmark","Inland consumption - calculated","Geothermal","Terajoule","229.000",""
"2013","Denmark","Inland consumption - calculated","Solar thermal","Terajoule","1 027.000",""
"2013","Denmark","Inland consumption - calculated","Primary solid biofuels","Terajoule","102 575.000",""
"2013","Denmark","Inland consumption - calculated","Biogases","Terajoule","4 588.000",""
"2013","Denmark","Inland consumption - calculated","Renewable municipal waste","Terajoule","20 606.000",""
"2013","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Geothermal","Terajoule","6 140.000",""
"2013","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Solar thermal","Terajoule","24 409.000",""
"2013","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Primary solid biofuels","Terajoule","456 457.000",""
"2013","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Biogases","Terajoule","287 845.000",""
"2013","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Renewable municipal waste","Terajoule","122 530.000",""
"2013","Estonia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Estonia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2013","Estonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","33 203.000",""
"2013","Estonia","Inland consumption - calculated","Biogases","Terajoule","302.000",""
"2013","Estonia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Ireland","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Ireland","Inland consumption - calculated","Solar thermal","Terajoule","422.977",""
"2013","Ireland","Inland consumption - calculated","Primary solid biofuels","Terajoule","9 118.148",""
"2013","Ireland","Inland consumption - calculated","Biogases","Terajoule","2 061.661",""
"2013","Ireland","Inland consumption - calculated","Renewable municipal waste","Terajoule","2 040.631",""
"2013","Greece","Inland consumption - calculated","Geothermal","Terajoule","481.000",""
"2013","Greece","Inland consumption - calculated","Solar thermal","Terajoule","7 831.000",""
"2013","Greece","Inland consumption - calculated","Primary solid biofuels","Terajoule","38 868.000",""
"2013","Greece","Inland consumption - calculated","Biogases","Terajoule","3 704.000",""
"2013","Greece","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Spain","Inland consumption - calculated","Geothermal","Terajoule","758.000",""
"2013","Spain","Inland consumption - calculated","Solar thermal","Terajoule","88 434.891",""
"2013","Spain","Inland consumption - calculated","Primary solid biofuels","Terajoule","224 214.000",""
"2013","Spain","Inland consumption - calculated","Biogases","Terajoule","20 072.000",""
"2013","Spain","Inland consumption - calculated","Renewable municipal waste","Terajoule","8 362.000",""
"2013","France","Inland consumption - calculated","Geothermal","Terajoule","12 728.450",""
"2013","France","Inland consumption - calculated","Solar thermal","Terajoule","6 105.334",""
"2013","France","Inland consumption - calculated","Primary solid biofuels","Terajoule","449 884.252",""
"2013","France","Inland consumption - calculated","Biogases","Terajoule","24 600.236",""
"2013","France","Inland consumption - calculated","Renewable municipal waste","Terajoule","52 277.115",""
"2013","Croatia","Inland consumption - calculated","Geothermal","Terajoule","286.000",""
"2013","Croatia","Inland consumption - calculated","Solar thermal","Terajoule","345.000",""
"2013","Croatia","Inland consumption - calculated","Primary solid biofuels","Terajoule","51 574.000",""
"2013","Croatia","Inland consumption - calculated","Biogases","Terajoule","693.000",""
"2013","Croatia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Italy","Inland consumption - calculated","Geothermal","Terajoule","210 020.000",""
"2013","Italy","Inland consumption - calculated","Solar thermal","Terajoule","7 042.000",""
"2013","Italy","Inland consumption - calculated","Primary solid biofuels","Terajoule","370 451.000",""
"2013","Italy","Inland consumption - calculated","Biogases","Terajoule","76 013.000",""
"2013","Italy","Inland consumption - calculated","Renewable municipal waste","Terajoule","34 651.000",""
"2013","Cyprus","Inland consumption - calculated","Geothermal","Terajoule","62.000",""
"2013","Cyprus","Inland consumption - calculated","Solar thermal","Terajoule","2 751.000",""
"2013","Cyprus","Inland consumption - calculated","Primary solid biofuels","Terajoule","227.000",""
"2013","Cyprus","Inland consumption - calculated","Biogases","Terajoule","466.000",""
"2013","Cyprus","Inland consumption - calculated","Renewable municipal waste","Terajoule","150.000",""
"2013","Latvia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Latvia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2013","Latvia","Inland consumption - calculated","Primary solid biofuels","Terajoule","53 164.000",""
"2013","Latvia","Inland consumption - calculated","Biogases","Terajoule","2 695.000",""
"2013","Latvia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Lithuania","Inland consumption - calculated","Geothermal","Terajoule","70.000",""
"2013","Lithuania","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2013","Lithuania","Inland consumption - calculated","Primary solid biofuels","Terajoule","42 951.000",""
"2013","Lithuania","Inland consumption - calculated","Biogases","Terajoule","649.000",""
"2013","Lithuania","Inland consumption - calculated","Renewable municipal waste","Terajoule","461.000",""
"2013","Luxembourg","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Luxembourg","Inland consumption - calculated","Solar thermal","Terajoule","68.370",""
"2013","Luxembourg","Inland consumption - calculated","Primary solid biofuels","Terajoule","1 972.273",""
"2013","Luxembourg","Inland consumption - calculated","Biogases","Terajoule","653.087",""
"2013","Luxembourg","Inland consumption - calculated","Renewable municipal waste","Terajoule","463.208",""
"2013","Hungary","Inland consumption - calculated","Geothermal","Terajoule","4 721.000",""
"2013","Hungary","Inland consumption - calculated","Solar thermal","Terajoule","368.000",""
"2013","Hungary","Inland consumption - calculated","Primary solid biofuels","Terajoule","110 331.000",""
"2013","Hungary","Inland consumption - calculated","Biogases","Terajoule","3 336.000",""
"2013","Hungary","Inland consumption - calculated","Renewable municipal waste","Terajoule","2 138.000",""
"2013","Malta","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Malta","Inland consumption - calculated","Solar thermal","Terajoule","182.810",""
"2013","Malta","Inland consumption - calculated","Primary solid biofuels","Terajoule","36.000",""
"2013","Malta","Inland consumption - calculated","Biogases","Terajoule","59.000",""
"2013","Malta","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Netherlands","Inland consumption - calculated","Geothermal","Terajoule","993.000",""
"2013","Netherlands","Inland consumption - calculated","Solar thermal","Terajoule","1 106.000",""
"2013","Netherlands","Inland consumption - calculated","Primary solid biofuels","Terajoule","52 613.000",""
"2013","Netherlands","Inland consumption - calculated","Biogases","Terajoule","12 777.000",""
"2013","Netherlands","Inland consumption - calculated","Renewable municipal waste","Terajoule","40 689.000",""
"2013","Austria","Inland consumption - calculated","Geothermal","Terajoule","1 527.298",""
"2013","Austria","Inland consumption - calculated","Solar thermal","Terajoule","7 445.802",""
"2013","Austria","Inland consumption - calculated","Primary solid biofuels","Terajoule","202 112.608",""
"2013","Austria","Inland consumption - calculated","Biogases","Terajoule","8 141.959",""
"2013","Austria","Inland consumption - calculated","Renewable municipal waste","Terajoule","6 366.289",""
"2013","Poland","Inland consumption - calculated","Geothermal","Terajoule","778.000",""
"2013","Poland","Inland consumption - calculated","Solar thermal","Terajoule","1 035.000",""
"2013","Poland","Inland consumption - calculated","Primary solid biofuels","Terajoule","286 243.000",""
"2013","Poland","Inland consumption - calculated","Biogases","Terajoule","7 593.000",""
"2013","Poland","Inland consumption - calculated","Renewable municipal waste","Terajoule","1 391.000",""
"2013","Portugal","Inland consumption - calculated","Geothermal","Terajoule","7 551.000",""
"2013","Portugal","Inland consumption - calculated","Solar thermal","Terajoule","3 046.000",""
"2013","Portugal","Inland consumption - calculated","Primary solid biofuels","Terajoule","97 645.000",""
"2013","Portugal","Inland consumption - calculated","Biogases","Terajoule","2 763.000",""
"2013","Portugal","Inland consumption - calculated","Renewable municipal waste","Terajoule","4 049.000",""
"2013","Romania","Inland consumption - calculated","Geothermal","Terajoule","1 090.000",""
"2013","Romania","Inland consumption - calculated","Solar thermal","Terajoule","9.000",""
"2013","Romania","Inland consumption - calculated","Primary solid biofuels","Terajoule","150 335.000",""
"2013","Romania","Inland consumption - calculated","Biogases","Terajoule","822.000",""
"2013","Romania","Inland consumption - calculated","Renewable municipal waste","Terajoule","7.000",""
"2013","Slovenia","Inland consumption - calculated","Geothermal","Terajoule","1 488.000",""
"2013","Slovenia","Inland consumption - calculated","Solar thermal","Terajoule","437.000",""
"2013","Slovenia","Inland consumption - calculated","Primary solid biofuels","Terajoule","25 796.000",""
"2013","Slovenia","Inland consumption - calculated","Biogases","Terajoule","1 454.000",""
"2013","Slovenia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Slovakia","Inland consumption - calculated","Geothermal","Terajoule","273.000",""
"2013","Slovakia","Inland consumption - calculated","Solar thermal","Terajoule","235.000",""
"2013","Slovakia","Inland consumption - calculated","Primary solid biofuels","Terajoule","31 777.000",""
"2013","Slovakia","Inland consumption - calculated","Biogases","Terajoule","2 300.000",""
"2013","Slovakia","Inland consumption - calculated","Renewable municipal waste","Terajoule","653.000",""
"2013","Finland","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Finland","Inland consumption - calculated","Solar thermal","Terajoule","52.000",""
"2013","Finland","Inland consumption - calculated","Primary solid biofuels","Terajoule","339 565.000",""
"2013","Finland","Inland consumption - calculated","Biogases","Terajoule","3 725.000",""
"2013","Finland","Inland consumption - calculated","Renewable municipal waste","Terajoule","9 295.000",""
"2013","Sweden","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Sweden","Inland consumption - calculated","Solar thermal","Terajoule","468.000",""
"2013","Sweden","Inland consumption - calculated","Primary solid biofuels","Terajoule","385 664.000",""
"2013","Sweden","Inland consumption - calculated","Biogases","Terajoule","6 070.000",""
"2013","Sweden","Inland consumption - calculated","Renewable municipal waste","Terajoule","34 339.000",""
"2013","United Kingdom","Inland consumption - calculated","Geothermal","Terajoule","33.000",""
"2013","United Kingdom","Inland consumption - calculated","Solar thermal","Terajoule","2 005.000",""
"2013","United Kingdom","Inland consumption - calculated","Primary solid biofuels","Terajoule","171 232.000",""
"2013","United Kingdom","Inland consumption - calculated","Biogases","Terajoule","85 396.000",""
"2013","United Kingdom","Inland consumption - calculated","Renewable municipal waste","Terajoule","17 863.000",""
"2013","Iceland","Inland consumption - calculated","Geothermal","Terajoule","174 325.000",""
"2013","Iceland","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2013","Iceland","Inland consumption - calculated","Primary solid biofuels","Terajoule","440.900",""
"2013","Iceland","Inland consumption - calculated","Biogases","Terajoule","71.000",""
"2013","Iceland","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Norway","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Norway","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2013","Norway","Inland consumption - calculated","Primary solid biofuels","Terajoule","44 106.000",""
"2013","Norway","Inland consumption - calculated","Biogases","Terajoule","700.000",""
"2013","Norway","Inland consumption - calculated","Renewable municipal waste","Terajoule","7 307.000",""
"2013","Montenegro","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Montenegro","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2013","Montenegro","Inland consumption - calculated","Primary solid biofuels","Terajoule","7 012.000",""
"2013","Montenegro","Inland consumption - calculated","Biogases","Terajoule",":",""
"2013","Montenegro","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","North Macedonia","Inland consumption - calculated","Geothermal","Terajoule","333.000",""
"2013","North Macedonia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2013","North Macedonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","9 326.000",""
"2013","North Macedonia","Inland consumption - calculated","Biogases","Terajoule",":",""
"2013","North Macedonia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Albania","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Albania","Inland consumption - calculated","Solar thermal","Terajoule","498.000",""
"2013","Albania","Inland consumption - calculated","Primary solid biofuels","Terajoule","8 436.000",""
"2013","Albania","Inland consumption - calculated","Biogases","Terajoule",":",""
"2013","Albania","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Serbia","Inland consumption - calculated","Geothermal","Terajoule","188.000",""
"2013","Serbia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2013","Serbia","Inland consumption - calculated","Primary solid biofuels","Terajoule","43 973.000",""
"2013","Serbia","Inland consumption - calculated","Biogases","Terajoule","184.000",""
"2013","Serbia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Turkey","Inland consumption - calculated","Geothermal","Terajoule","110 363.000",""
"2013","Turkey","Inland consumption - calculated","Solar thermal","Terajoule","33 284.000",""
"2013","Turkey","Inland consumption - calculated","Primary solid biofuels","Terajoule","137 976.000",""
"2013","Turkey","Inland consumption - calculated","Biogases","Terajoule","8 511.000",""
"2013","Turkey","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Bosnia and Herzegovina","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Bosnia and Herzegovina","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2013","Bosnia and Herzegovina","Inland consumption - calculated","Primary solid biofuels","Terajoule",":",""
"2013","Bosnia and Herzegovina","Inland consumption - calculated","Biogases","Terajoule",":",""
"2013","Bosnia and Herzegovina","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Solar thermal","Terajoule","12.000",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Primary solid biofuels","Terajoule","10 369.000",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Biogases","Terajoule",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Moldova","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Moldova","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2013","Moldova","Inland consumption - calculated","Primary solid biofuels","Terajoule","24 434.000",""
"2013","Moldova","Inland consumption - calculated","Biogases","Terajoule","36.000",""
"2013","Moldova","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Ukraine","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2013","Ukraine","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2013","Ukraine","Inland consumption - calculated","Primary solid biofuels","Terajoule","79 449.000",""
"2013","Ukraine","Inland consumption - calculated","Biogases","Terajoule",":",""
"2013","Ukraine","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2013","Georgia","Inland consumption - calculated","Geothermal","Terajoule","600.000",""
"2013","Georgia","Inland consumption - calculated","Solar thermal","Terajoule","47.000",""
"2013","Georgia","Inland consumption - calculated","Primary solid biofuels","Terajoule","20 143.000",""
"2013","Georgia","Inland consumption - calculated","Biogases","Terajoule",":",""
"2013","Georgia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","European Union - 28 countries","Inland consumption - calculated","Geothermal","Terajoule","260 847.189",""
"2014","European Union - 28 countries","Inland consumption - calculated","Solar thermal","Terajoule","173 552.972",""
"2014","European Union - 28 countries","Inland consumption - calculated","Primary solid biofuels","Terajoule","3 835 252.839",""
"2014","European Union - 28 countries","Inland consumption - calculated","Biogases","Terajoule","634 563.077",""
"2014","European Union - 28 countries","Inland consumption - calculated","Renewable municipal waste","Terajoule","391 669.093",""
"2014","Euro area (19 countries)","Inland consumption - calculated","Geothermal","Terajoule","253 094.189",""
"2014","Euro area (19 countries)","Inland consumption - calculated","Solar thermal","Terajoule","165 919.972",""
"2014","Euro area (19 countries)","Inland consumption - calculated","Primary solid biofuels","Terajoule","2 420 753.839",""
"2014","Euro area (19 countries)","Inland consumption - calculated","Biogases","Terajoule","493 026.498",""
"2014","Euro area (19 countries)","Inland consumption - calculated","Renewable municipal waste","Terajoule","305 271.093",""
"2014","Belgium","Inland consumption - calculated","Geothermal","Terajoule","60.000",""
"2014","Belgium","Inland consumption - calculated","Solar thermal","Terajoule","929.000",""
"2014","Belgium","Inland consumption - calculated","Primary solid biofuels","Terajoule","70 728.000",""
"2014","Belgium","Inland consumption - calculated","Biogases","Terajoule","8 672.000",""
"2014","Belgium","Inland consumption - calculated","Renewable municipal waste","Terajoule","15 238.000",""
"2014","Bulgaria","Inland consumption - calculated","Geothermal","Terajoule","1 400.000",""
"2014","Bulgaria","Inland consumption - calculated","Solar thermal","Terajoule","824.000",""
"2014","Bulgaria","Inland consumption - calculated","Primary solid biofuels","Terajoule","41 511.000",""
"2014","Bulgaria","Inland consumption - calculated","Biogases","Terajoule","435.000",""
"2014","Bulgaria","Inland consumption - calculated","Renewable municipal waste","Terajoule","272.000",""
"2014","Czechia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Czechia","Inland consumption - calculated","Solar thermal","Terajoule","691.000",""
"2014","Czechia","Inland consumption - calculated","Primary solid biofuels","Terajoule","115 683.000",""
"2014","Czechia","Inland consumption - calculated","Biogases","Terajoule","25 457.000",""
"2014","Czechia","Inland consumption - calculated","Renewable municipal waste","Terajoule","3 453.000",""
"2014","Denmark","Inland consumption - calculated","Geothermal","Terajoule","166.000",""
"2014","Denmark","Inland consumption - calculated","Solar thermal","Terajoule","1 300.000",""
"2014","Denmark","Inland consumption - calculated","Primary solid biofuels","Terajoule","101 085.000",""
"2014","Denmark","Inland consumption - calculated","Biogases","Terajoule","5 896.000",""
"2014","Denmark","Inland consumption - calculated","Renewable municipal waste","Terajoule","21 298.000",""
"2014","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Geothermal","Terajoule","7 629.000",""
"2014","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Solar thermal","Terajoule","26 232.000",""
"2014","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Primary solid biofuels","Terajoule","478 330.000",""
"2014","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Biogases","Terajoule","311 259.000",""
"2014","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Renewable municipal waste","Terajoule","127 155.000",""
"2014","Estonia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Estonia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2014","Estonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","33 045.000",""
"2014","Estonia","Inland consumption - calculated","Biogases","Terajoule","403.000",""
"2014","Estonia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Ireland","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Ireland","Inland consumption - calculated","Solar thermal","Terajoule","449.896",""
"2014","Ireland","Inland consumption - calculated","Primary solid biofuels","Terajoule","10 557.523",""
"2014","Ireland","Inland consumption - calculated","Biogases","Terajoule","2 186.841",""
"2014","Ireland","Inland consumption - calculated","Renewable municipal waste","Terajoule","2 161.176",""
"2014","Greece","Inland consumption - calculated","Geothermal","Terajoule","490.000",""
"2014","Greece","Inland consumption - calculated","Solar thermal","Terajoule","8 029.000",""
"2014","Greece","Inland consumption - calculated","Primary solid biofuels","Terajoule","38 947.000",""
"2014","Greece","Inland consumption - calculated","Biogases","Terajoule","3 640.000",""
"2014","Greece","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Spain","Inland consumption - calculated","Geothermal","Terajoule","789.000",""
"2014","Spain","Inland consumption - calculated","Solar thermal","Terajoule","100 519.635",""
"2014","Spain","Inland consumption - calculated","Primary solid biofuels","Terajoule","220 876.000",""
"2014","Spain","Inland consumption - calculated","Biogases","Terajoule","14 791.000",""
"2014","Spain","Inland consumption - calculated","Renewable municipal waste","Terajoule","8 549.000",""
"2014","France","Inland consumption - calculated","Geothermal","Terajoule","12 252.126",""
"2014","France","Inland consumption - calculated","Solar thermal","Terajoule","6 444.026",""
"2014","France","Inland consumption - calculated","Primary solid biofuels","Terajoule","392 801.585",""
"2014","France","Inland consumption - calculated","Biogases","Terajoule","26 527.265",""
"2014","France","Inland consumption - calculated","Renewable municipal waste","Terajoule","53 265.694",""
"2014","Croatia","Inland consumption - calculated","Geothermal","Terajoule","324.000",""
"2014","Croatia","Inland consumption - calculated","Solar thermal","Terajoule","391.000",""
"2014","Croatia","Inland consumption - calculated","Primary solid biofuels","Terajoule","45 749.000",""
"2014","Croatia","Inland consumption - calculated","Biogases","Terajoule","1 096.000",""
"2014","Croatia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Italy","Inland consumption - calculated","Geothermal","Terajoule","219 177.000",""
"2014","Italy","Inland consumption - calculated","Solar thermal","Terajoule","7 519.000",""
"2014","Italy","Inland consumption - calculated","Primary solid biofuels","Terajoule","337 724.000",""
"2014","Italy","Inland consumption - calculated","Biogases","Terajoule","82 105.000",""
"2014","Italy","Inland consumption - calculated","Renewable municipal waste","Terajoule","35 941.000",""
"2014","Cyprus","Inland consumption - calculated","Geothermal","Terajoule","65.000",""
"2014","Cyprus","Inland consumption - calculated","Solar thermal","Terajoule","2 796.000",""
"2014","Cyprus","Inland consumption - calculated","Primary solid biofuels","Terajoule","346.000",""
"2014","Cyprus","Inland consumption - calculated","Biogases","Terajoule","475.000",""
"2014","Cyprus","Inland consumption - calculated","Renewable municipal waste","Terajoule","161.000",""
"2014","Latvia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Latvia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2014","Latvia","Inland consumption - calculated","Primary solid biofuels","Terajoule","56 020.000",""
"2014","Latvia","Inland consumption - calculated","Biogases","Terajoule","3 136.000",""
"2014","Latvia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Lithuania","Inland consumption - calculated","Geothermal","Terajoule","78.000",""
"2014","Lithuania","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2014","Lithuania","Inland consumption - calculated","Primary solid biofuels","Terajoule","45 388.000",""
"2014","Lithuania","Inland consumption - calculated","Biogases","Terajoule","876.000",""
"2014","Lithuania","Inland consumption - calculated","Renewable municipal waste","Terajoule","477.000",""
"2014","Luxembourg","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Luxembourg","Inland consumption - calculated","Solar thermal","Terajoule","73.687",""
"2014","Luxembourg","Inland consumption - calculated","Primary solid biofuels","Terajoule","2 696.356",""
"2014","Luxembourg","Inland consumption - calculated","Biogases","Terajoule","701.203",""
"2014","Luxembourg","Inland consumption - calculated","Renewable municipal waste","Terajoule","442.642",""
"2014","Hungary","Inland consumption - calculated","Geothermal","Terajoule","3 800.000",""
"2014","Hungary","Inland consumption - calculated","Solar thermal","Terajoule","406.000",""
"2014","Hungary","Inland consumption - calculated","Primary solid biofuels","Terajoule","98 388.000",""
"2014","Hungary","Inland consumption - calculated","Biogases","Terajoule","3 323.000",""
"2014","Hungary","Inland consumption - calculated","Renewable municipal waste","Terajoule","2 249.000",""
"2014","Malta","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Malta","Inland consumption - calculated","Solar thermal","Terajoule","194.220",""
"2014","Malta","Inland consumption - calculated","Primary solid biofuels","Terajoule","45.000",""
"2014","Malta","Inland consumption - calculated","Biogases","Terajoule","73.000",""
"2014","Malta","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Netherlands","Inland consumption - calculated","Geothermal","Terajoule","1 502.000",""
"2014","Netherlands","Inland consumption - calculated","Solar thermal","Terajoule","1 128.000",""
"2014","Netherlands","Inland consumption - calculated","Primary solid biofuels","Terajoule","48 032.000",""
"2014","Netherlands","Inland consumption - calculated","Biogases","Terajoule","13 094.000",""
"2014","Netherlands","Inland consumption - calculated","Renewable municipal waste","Terajoule","40 265.000",""
"2014","Austria","Inland consumption - calculated","Geothermal","Terajoule","1 319.063",""
"2014","Austria","Inland consumption - calculated","Solar thermal","Terajoule","7 636.508",""
"2014","Austria","Inland consumption - calculated","Primary solid biofuels","Terajoule","192 406.375",""
"2014","Austria","Inland consumption - calculated","Biogases","Terajoule","12 167.189",""
"2014","Austria","Inland consumption - calculated","Renewable municipal waste","Terajoule","7 331.581",""
"2014","Poland","Inland consumption - calculated","Geothermal","Terajoule","847.000",""
"2014","Poland","Inland consumption - calculated","Solar thermal","Terajoule","1 455.000",""
"2014","Poland","Inland consumption - calculated","Primary solid biofuels","Terajoule","282 835.000",""
"2014","Poland","Inland consumption - calculated","Biogases","Terajoule","8 685.000",""
"2014","Poland","Inland consumption - calculated","Renewable municipal waste","Terajoule","1 544.000",""
"2014","Portugal","Inland consumption - calculated","Geothermal","Terajoule","7 889.000",""
"2014","Portugal","Inland consumption - calculated","Solar thermal","Terajoule","3 218.000",""
"2014","Portugal","Inland consumption - calculated","Primary solid biofuels","Terajoule","98 375.000",""
"2014","Portugal","Inland consumption - calculated","Biogases","Terajoule","3 432.000",""
"2014","Portugal","Inland consumption - calculated","Renewable municipal waste","Terajoule","3 423.000",""
"2014","Romania","Inland consumption - calculated","Geothermal","Terajoule","1 183.000",""
"2014","Romania","Inland consumption - calculated","Solar thermal","Terajoule","23.000",""
"2014","Romania","Inland consumption - calculated","Primary solid biofuels","Terajoule","151 473.000",""
"2014","Romania","Inland consumption - calculated","Biogases","Terajoule","810.000",""
"2014","Romania","Inland consumption - calculated","Renewable municipal waste","Terajoule","81.000",""
"2014","Slovenia","Inland consumption - calculated","Geothermal","Terajoule","1 548.000",""
"2014","Slovenia","Inland consumption - calculated","Solar thermal","Terajoule","452.000",""
"2014","Slovenia","Inland consumption - calculated","Primary solid biofuels","Terajoule","22 300.000",""
"2014","Slovenia","Inland consumption - calculated","Biogases","Terajoule","1 290.000",""
"2014","Slovenia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Slovakia","Inland consumption - calculated","Geothermal","Terajoule","296.000",""
"2014","Slovakia","Inland consumption - calculated","Solar thermal","Terajoule","242.000",""
"2014","Slovakia","Inland consumption - calculated","Primary solid biofuels","Terajoule","31 475.000",""
"2014","Slovakia","Inland consumption - calculated","Biogases","Terajoule","4 025.000",""
"2014","Slovakia","Inland consumption - calculated","Renewable municipal waste","Terajoule","485.000",""
