freq;nrg_bal;siec;unit;geo\TIME_PERIOD;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
A;FC_E;W6100_6220;KTOE;SE;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;C0000X0350-0370;KTOE;SI;79.286;82.658;80.880;56.928;48.803;53.849;51.245;47.923;45.521;39.300;36.269;38.568
A;FC_E;C0350-0370;KTOE;SI;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;E7000;KTOE;SI;1131.986;1140.499;1101.118;971.023;1027.085;1074.807;1068.616;1073.001;1071.281;1099.570;1119.948;1163.358
A;FC_E;G3000;KTOE;SI;657.223;645.249;640.155;573.216;620.357;578.095;547.291;540.628;518.057;557.954;598.388;609.860
A;FC_E;H8000;KTOE;SI;189.954;170.130;184.413;179.445;191.793;190.503;182.574;182.980;153.936;169.222;174.501;181.056
A;FC_E;N900H;KTOE;SI;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z
A;FC_E;O4000XBIO;KTOE;SI;2425.284;2389.350;2787.135;2399.036;2440.289;2431.944;2359.679;2217.141;2157.431;2140.687;2258.290;2167.294
A;FC_E;P1000;KTOE;SI;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;RA000;KTOE;SI;424.847;421.065;425.614;609.163;658.381;646.924;639.201;682.048;582.823;618.093;631.206;634.813
A;FC_E;S2000;KTOE;SI;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;TOTAL;KTOE;SI;4924.081;4861.181;5233.429;4808.014;5009.495;4999.171;4872.897;4771.021;4564.590;4659.984;4854.883;4837.088
A;FC_E;W6100_6220;KTOE;SI;15.501;12.229;14.116;19.203;22.786;23.049;24.291;27.300;35.540;35.158;36.281;42.139
A;FC_E;C0000X0350-0370;KTOE;SK;686.044;721.059;874.113;991.790;711.140;723.085;490.461;510.866;448.159;440.572;371.568;405.653
A;FC_E;C0350-0370;KTOE;SK;456.177;457.946;386.242;354.235;415.838;403.511;379.603;380.431;413.879;401.213;427.988;433.976
A;FC_E;E7000;KTOE;SK;2033.878;2112.898;2129.407;1986.071;2075.236;2133.448;2058.212;2156.836;2077.128;2095.529;2148.495;2218.659
A;FC_E;G3000;KTOE;SK;3678.762;3497.077;3612.769;2976.354;3491.767;2933.126;2821.496;2996.303;2468.917;2480.267;2559.652;2749.549
A;FC_E;H8000;KTOE;SK;829.249;742.429;713.863;768.654;851.462;767.484;762.945;742.644;609.630;632.249;669.533;669.366
A;FC_E;N900H;KTOE;SK;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z
A;FC_E;O4000XBIO;KTOE;SK;2090.454;2203.812;2367.741;2008.811;2263.950;2200.285;2217.101;2107.298;2070.257;2080.036;2292.113;2639.564
A;FC_E;P1000;KTOE;SK;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;RA000;KTOE;SK;318.783;429.369;422.548;540.740;540.676;550.153;440.535;407.829;511.958;635.335;573.913;598.816
A;FC_E;S2000;KTOE;SK;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;TOTAL;KTOE;SK;10110.855;10182.575;10530.734;9654.671;10371.086;9732.586;9198.465;9412.124;8740.489;8939.677;9225.739;9903.027
A;FC_E;W6100_6220;KTOE;SK;17.507;17.985;24.052;28.017;21.018;21.496;28.112;109.917;140.561;174.477;182.478;187.446
A;FC_E;C0000X0350-0370;KTOE;TR;12211.620;13364.062;11325.005;13217.323;14003.596;13105.748;13623.236;10636.487;10759.764;11403.943;11949.203;11793.866
A;FC_E;C0350-0370;KTOE;TR;676.493;710.122;425.752;351.366;317.558;303.740;431.609;397.206;441.540;511.266;461.711;311.873
A;FC_E;E7000;KTOE;TR;12158.212;13137.661;13725.881;13321.410;14618.573;15820.550;16586.071;16867.412;17664.832;18443.766;19619.089;21143.117
A;FC_E;G3000;KTOE;TR;12423.022;13854.557;12974.312;11073.388;12941.488;17418.551;17856.707;18875.903;19413.822;21151.806;21150.860;24745.163
A;FC_E;H8000;KTOE;TR;958.942;1033.582;1019.514;1060.070;1225.996;1216.132;1225.685;1212.525;1156.253;991.115;927.654;1034.220
A;FC_E;N900H;KTOE;TR;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z
A;FC_E;O4000XBIO;KTOE;TR;22314.954;22605.075;22625.609;22215.530;21664.293;22571.546;23679.044;24563.786;25861.101;28671.118;30767.238;36218.259
A;FC_E;P1000;KTOE;TR;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;RA000;KTOE;TR;6440.193;6328.150;6199.484;6261.250;6262.993;5636.954;5737.914;5818.644;5519.275;5673.963;5442.376;5210.561
A;FC_E;S2000;KTOE;TR;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;TOTAL;KTOE;TR;67183.436;71033.210;68295.558;67500.337;71034.496;76073.221;79140.266;78371.962;80816.587;86846.978;90318.129;100457.057
A;FC_E;W6100_6220;KTOE;TR;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;C0000X0350-0370;KTOE;UA;6454.068;5673.969;5174.236;4038.518;4170.699;4962.836;5086.933;5230.780;6063.501;3701.296;3481.594;2871.151
A;FC_E;C0350-0370;KTOE;UA;3759.102;4180.152;3671.324;3041.633;3257.853;3392.027;3178.074;2948.667;2670.307;2172.838;2280.926;1757.524
A;FC_E;E7000;KTOE;UA;11147.463;11515.821;11610.060;10258.727;11533.534;12020.636;11837.317;11825.537;11039.295;10231.212;10098.022;10091.625
A;FC_E;G3000;KTOE;UA;28525.537;29952.107;29200.107;22589.123;24290.800;24550.774;21703.783;20956.728;18317.218;13796.561;13896.797;13803.138
A;FC_E;H8000;KTOE;UA;11246.823;12672.303;12308.302;11164.660;12483.878;11953.115;11867.488;11704.739;8934.723;7528.685;8336.008;7839.615
A;FC_E;N900H;KTOE;UA;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z
A;FC_E;O4000XBIO;KTOE;UA;11742.768;12436.720;12357.423;11162.460;11594.688;11661.542;11644.626;11286.376;9643.496;8726.194;8945.443;9025.891
A;FC_E;P1000;KTOE;UA;63.873;63.211;53.149;66.668;72.951;67.060;56.917;67.993;23.911;48.365;59.471;68.956
A;FC_E;RA000;KTOE;UA;542.598;1144.084;1206.208;1003.045;983.137;1038.502;1028.936;1123.246;1201.373;1283.000;1724.056;1834.984
A;FC_E;S2000;KTOE;UA;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;TOTAL;KTOE;UA;73482.234;77638.368;75580.810;63324.836;68387.540;69646.492;66404.075;65144.066;57893.824;47488.152;48822.317;47350.279
A;FC_E;W6100_6220;KTOE;UA;0;0;0;0;0;0;0;0;0;0;0;57.395
A;FC_E;C0000X0350-0370;KTOE;UK;2324.809;2484.239;2497.296;2222.518;2350.576;2168.238;2210.076;2687.953;2629.935;2296.883;1859.661;1704.639
A;FC_E;C0350-0370;KTOE;UK;188.215;156.167;138.528;90.410;189.125;133.066;80.049;81.439;76.015;105.940;82.882;79.149
A;FC_E;E7000;KTOE;UK;29684.351;29377.128;29391.402;27665.262;28286.071;27342.046;27377.042;27201.892;26047.979;26100.958;26130.912;25854.085
A;FC_E;G3000;KTOE;UK;47369.712;44964.811;46352.085;42144.841;46467.412;38616.531;42167.777;42686.414;36384.673;37692.089;39029.665;37913.263
A;FC_E;H8000;KTOE;UK;1244.769;1337.967;1465.487;1206.339;1266.289;1205.718;1222.151;1192.414;1154.748;1303.712;1297.080;1326.642
A;FC_E;N900H;KTOE;UK;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z
A;FC_E;O4000XBIO;KTOE;UK;53593.287;53661.461;51005.521;48610.433;48588.552;46620.545;46780.555;45916.996;46443.693;47758.996;48782.865;48795.914
A;FC_E;P1000;KTOE;UK;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;RA000;KTOE;UK;734.593;975.309;2047.804;2325.394;2842.370;2664.112;2749.601;3489.224;3714.183;4734.908;5297.837;5399.695
A;FC_E;S2000;KTOE;UK;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;TOTAL;KTOE;UK;135240.792;133082.572;132994.306;124351.970;130080.082;118840.372;122658.595;123395.413;116594.343;120111.691;122607.322;121221.495
A;FC_E;W6100_6220;KTOE;UK;101.056;125.490;96.183;86.773;89.687;90.117;71.343;139.080;143.116;118.205;126.421;148.108
A;FC_E;C0000X0350-0370;KTOE;XK;40.406;32.399;50.374;47.188;76.340;82.550;69.688;56.580;61.014;47.825;99.654;87.174
A;FC_E;C0350-0370;KTOE;XK;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;E7000;KTOE;XK;283.921;309.630;350.817;337.145;352.880;394.411;384.523;399.398;401.892;397.420;332.846;373.042
A;FC_E;G3000;KTOE;XK;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;H8000;KTOE;XK;10.438;8.527;8.694;8.861;5.374;3.057;3.439;3.678;4.084;9.506;13.447;14.605
A;FC_E;N900H;KTOE;XK;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z;: z
A;FC_E;O4000XBIO;KTOE;XK;459.322;486.569;520.198;540.865;519.671;543.890;513.966;459.975;511.943;621.419;620.867;669.740
A;FC_E;P1000;KTOE;XK;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;RA000;KTOE;XK;216.490;216.514;233.329;234.929;236.577;242.190;247.755;247.946;251.767;263.758;366.222;371.502
A;FC_E;S2000;KTOE;XK;0;0;0;0;0;0;0;0;0;0;0;0
A;FC_E;TOTAL;KTOE;XK;1010.577;1053.638;1163.412;1168.988;1190.842;1266.098;1219.372;1167.578;1230.700;1339.928;1433.037;1516.064
A;FC_E;W6100_6220;KTOE;XK;0;0;0;0;0;0;0;0;0;0;0;0
