freq;nrg_bal;siec;unit;geo\TIME_PERIOD;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
A;NRGSUP;S2000;KTOE;SE;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;SE;49690.181;49432.172;49044.884;44353.281;50001.910;50164.418;50135.966;49106.402;48758.025;47550.951;49816.380;49571.049
A;NRGSUP;W6100_6220;KTOE;SE;518.606;400.497;434.461;450.583;515.143;504.586;531.265;572.776;592.457;623.483;785.827;824.902
A;NRGSUP;C0000X0350-0370;KTOE;SI;1564.647;1598.304;1535.812;1427.021;1453.379;1464.658;1392.884;1351.998;1048.665;1067.887;1147.378;1140.425
A;NRGSUP;C0350-0370;KTOE;SI;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;SI;3.783;19.690;-137.489;-263.027;-182.287;-117.971;-89.338;-110.920;-235.856;-4.127;-101.118;-44.339
A;NRGSUP;G3000;KTOE;SI;899.248;914.187;878.697;831.535;862.833;737.618;710.082;691.853;626.010;664.316;705.052;738.634
A;NRGSUP;H8000;KTOE;SI;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;SI;1431.126;1469.046;1618.143;1354.700;1335.200;1470.500;1308.100;1250.900;1499.500;1332.200;1348.600;1488.100
A;NRGSUP;O4000XBIO;KTOE;SI;2628.263;2569.254;2981.282;2551.314;2574.864;2556.972;2481.706;2333.074;2301.323;2262.920;2381.046;2301.441
A;NRGSUP;P1000;KTOE;SI;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;SI;770.333;735.484;852.932;1079.494;1120.618;1039.789;1069.100;1174.450;1202.011;1052.011;1124.336;1079.069
A;NRGSUP;S2000;KTOE;SI;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;SI;7313.355;7318.744;7743.899;7000.814;7187.895;7180.897;6904.372;6726.059;6484.861;6418.247;6650.101;6754.418
A;NRGSUP;W6100_6220;KTOE;SI;15.955;12.778;14.522;19.776;23.287;29.330;31.838;34.704;43.207;43.040;44.807;51.087
A;NRGSUP;C0000X0350-0370;KTOE;SK;4456.386;4004.064;4008.782;3872.845;3897.234;3703.541;3476.952;3450.677;3424.027;3279.036;3222.080;3376.789
A;NRGSUP;C0350-0370;KTOE;SK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;SK;-200.430;148.323;44.798;112.812;89.510;62.511;33.792;7.825;94.755;205.331;227.945;260.361
A;NRGSUP;G3000;KTOE;SK;5377.880;5089.338;5166.316;4424.334;5006.427;4637.059;4365.327;4558.040;3772.334;3879.450;3895.335;4136.694
A;NRGSUP;H8000;KTOE;SK;0;0;0;0;0;0;0;0;1.767;1.911;1.982;2.006
A;NRGSUP;N900H;KTOE;SK;4812.281;4101.275;4452.193;3783.000;3853.300;4027.000;4050.000;4110.500;4053.000;4028.000;3894.000;3985.000
A;NRGSUP;O4000XBIO;KTOE;SK;3175.396;3367.847;3538.090;3271.541;3463.513;3389.399;3184.630;3052.915;2804.791;3061.818;3277.015;3650.259
A;NRGSUP;P1000;KTOE;SK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;SK;834.843;942.730;938.569;1131.067;1324.701;1292.287;1358.677;1409.267;1419.960;1575.786;1576.822;1591.880
A;NRGSUP;S2000;KTOE;SK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;SK;18498.633;17705.813;18198.762;16644.395;17669.892;17151.350;16513.684;16714.736;15722.159;16221.978;16296.144;17207.894
A;NRGSUP;W6100_6220;KTOE;SK;42.276;52.236;50.014;48.796;35.206;39.553;44.306;125.514;151.524;190.647;200.965;204.906
A;NRGSUP;C0000X0350-0370;KTOE;TR;26339.992;29695.977;29181.241;30391.843;31094.639;33100.442;34668.155;29819.980;33884.132;34597.909;37870.214;40091.111
A;NRGSUP;C0350-0370;KTOE;TR;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;TR;-142.992;-133.964;-28.633;-63.113;-66.552;78.332;247.034;533.276;452.021;338.865;419.433;-49.476
A;NRGSUP;G3000;KTOE;TR;25972.743;30423.732;30192.433;28916.423;31394.991;36788.543;37261.887;37555.782;40204.536;39383.233;38261.801;44232.459
A;NRGSUP;H8000;KTOE;TR;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;TR;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;TR;30306.613;30626.546;29465.356;29089.047;30063.492;30439.863;32462.880;31941.506;32926.820;38639.681;42332.011;44652.998
A;NRGSUP;P1000;KTOE;TR;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;TR;10359.100;9603.859;9311.924;9916.200;11626.509;11222.918;12137.610;12974.656;12036.718;15657.665;17135.935;17738.858
A;NRGSUP;S2000;KTOE;TR;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;TR;92839.565;100219.995;98125.761;98253.839;104116.949;111635.710;116782.582;112829.595;119507.666;128649.884;136068.763;146724.375
A;NRGSUP;W6100_6220;KTOE;TR;4.108;3.845;3.439;3.439;3.869;5.613;5.016;4.395;3.439;32.531;49.369;58.424
A;NRGSUP;C0000X0350-0370;KTOE;UA;39968.842;42584.702;41686.625;35746.794;38130.913;41382.985;42448.739;41508.770;35508.976;29994.798;32329.406;25577.082
A;NRGSUP;C0350-0370;KTOE;UA;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;UA;-897.420;-788.564;-578.676;-367.068;-348.667;-540.843;-986.414;-850.387;-725.193;-116.079;-322.700;-445.056
A;NRGSUP;G3000;KTOE;UA;56427.365;55601.999;52819.927;40813.048;55249.957;46853.138;43035.103;39460.942;33450.301;26083.018;25600.064;24553.740
A;NRGSUP;H8000;KTOE;UA;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;UA;23273.861;24340.226;23633.534;21610.000;23234.000;23519.000;23490.000;21685.000;23035.000;22836.000;21096.000;22528.183
A;NRGSUP;O4000XBIO;KTOE;UA;14457.160;15217.266;14367.525;13901.865;13178.617;12446.202;11611.959;9895.834;10640.836;10504.467;11149.992;12642.177
A;NRGSUP;P1000;KTOE;UA;130.777;92.060;105.991;96.950;119.092;103.659;95.968;115.227;67.985;117.148;120.970;119.272
A;NRGSUP;RA000;KTOE;UA;1932.018;2386.110;2685.116;2581.908;2734.745;2636.245;2652.461;3173.289;2801.027;2705.213;3621.037;3909.539
A;NRGSUP;S2000;KTOE;UA;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;UA;135292.600;139433.799;134720.041;114383.498;132298.657;126400.387;122347.816;114988.675;104778.932;92124.564;93594.770;88944.817
A;NRGSUP;W6100_6220;KTOE;UA;0;0;0;0;0;0;0;0;0;0;0;59.879
A;NRGSUP;C0000X0350-0370;KTOE;UK;41146.212;39325.980;35978.363;29149.568;31873.870;30888.983;39325.920;36933.112;29588.080;24669.916;12349.662;9897.462
A;NRGSUP;C0350-0370;KTOE;UK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;UK;646.346;448.409;947.807;246.002;228.805;535.082;1020.120;1240.843;1764.488;1814.751;1525.800;1269.126
A;NRGSUP;G3000;KTOE;UK;81062.360;81963.865;84899.355;78101.806;84817.433;70343.164;66385.361;65783.813;59939.596;61884.630;69487.059;67839.402
A;NRGSUP;H8000;KTOE;UK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;UK;19462.855;16258.298;13538.951;15229.000;13947.000;15626.000;15206.000;15443.000;13850.000;15479.300;15413.800;15123.800
A;NRGSUP;O4000XBIO;KTOE;UK;71831.861;68245.150;66521.338;62837.853;63366.063;60078.878;59285.023;56804.113;58101.002;59962.390;60846.156;60417.156
A;NRGSUP;P1000;KTOE;UK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;UK;4202.722;4529.945;5855.220;6580.559;7378.170;8175.451;8870.282;10813.339;12533.441;15656.540;16490.113;18241.145
A;NRGSUP;S2000;KTOE;UK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;UK;218909.797;211364.701;208268.884;192688.975;202071.955;186386.165;190890.428;187638.193;176631.819;180474.407;177458.654;173981.103
A;NRGSUP;W6100_6220;KTOE;UK;557.442;593.054;527.849;544.186;460.614;738.607;797.721;619.972;855.212;1006.879;1346.064;1193.011
A;NRGSUP;C0000X0350-0370;KTOE;XK;1236.944;1292.481;1396.176;1585.114;1674.643;1622.899;1532.123;1555.560;1355.198;1557.613;1687.894;1418.006
A;NRGSUP;C0350-0370;KTOE;XK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;E7000;KTOE;XK;24.506;19.003;35.426;42.476;40.069;35.942;13.242;-29.407;42.218;11.264;-43.594;31.153
A;NRGSUP;G3000;KTOE;XK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;H8000;KTOE;XK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;N900H;KTOE;XK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;O4000XBIO;KTOE;XK;483.722;512.986;547.604;569.030;539.263;618.105;567.700;509.381;553.094;675.598;667.846;726.583
A;NRGSUP;P1000;KTOE;XK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;RA000;KTOE;XK;225.198;224.596;239.863;245.271;250.100;251.186;255.973;260.268;264.616;275.796;387.332;386.910
A;NRGSUP;S2000;KTOE;XK;0;0;0;0;0;0;0;0;0;0;0;0
A;NRGSUP;TOTAL;KTOE;XK;1970.370;2049.066;2219.069;2441.891;2504.075;2528.132;2369.037;2295.802;2215.126;2520.271;2699.478;2562.653
A;NRGSUP;W6100_6220;KTOE;XK;0;0;0;0;0;0;0;0;0;0;0;0
